Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode
53,595.19,11.23,0.19,0.61,-62,Air_All
11553,43092.69,3.73,0.06,44.3,-13,Ground_Sea
1500,48000.0,32.0,1.6,76.8,30,Air_All
422,7152.9,16.95,0.19,11.44,0,Air_All
6000,27600.0,4.6,0.15,59.51,-17,Air_All
6776,21141.12,3.12,0.1,21.73,-1,Air_All
2000,164400.0,82.2,0.68,263.04,45,Air_All
270,599.4,2.22,0.04,0.84,-23,Air_All
1500,120000.0,80.0,0.8,192.0,48,Air_All
7000,17010.0,2.43,0.04,28.07,0,Air_All
1177,2377.54,2.02,0.01,3.92,-3,Air_All
1090,2125.5,1.95,0.01,2.98,-2,Air_All
77,2464.0,32.0,1.6,2.53,207,Air_All
9829,71751.7,7.3,0.12,118.39,0,Ground_Sea
5900,28025.0,4.75,0.16,60.42,-60,Ground_Sea
70,2240.0,32.0,1.6,2.64,145,Air_All
10080,29232.0,2.9,0.05,46.77,-17,Air_All
4501,51311.4,11.4,0.19,100.57,118,Air_All
7526,41393.0,5.5,0.09,42.55,-29,Air_All
5184,15033.6,2.9,0.05,29.47,-49,Ground_Sea
4501,51311.4,11.4,0.19,100.57,0,Air_All
12080,28146.4,2.33,0.04,60.68,9,Ground_Sea
10780,15631.0,1.45,0.02,25.01,0,Air_All
5377,50274.95,9.35,0.16,98.54,0,Air_All
500,16000.0,32.0,1.6,25.6,118,Air_All
500,16000.0,32.0,1.6,25.6,118,Air_All
1470,47040.0,32.0,1.6,101.42,0,Air_All
580,19198.0,33.1,0.03,22.6,30,Air_All
1500,48000.0,32.0,1.6,79.2,207,Air_All
2000,121640.0,60.82,0.51,125.05,0,Air_All
3604,17119.0,4.75,0.16,36.91,-40,Air_All
4065,10569.0,2.6,0.04,22.79,148,Air_All
420,12944.4,30.82,0.1,13.31,30,Air_All
5900,297360.0,50.4,1.68,475.78,0,Air_All
10131,23605.23,2.33,0.04,38.95,18,Air_All
480,14793.6,30.82,0.1,18.3,0,Air_All
4535,10974.7,2.42,0.04,15.39,1,Air_All
2000,159980.0,79.99,0.8,255.97,0,Ground_Sea
7,184.45,26.35,0.03,0.3,29,Air_All
5745,25909.95,4.51,0.15,42.75,213,Ground_Sea
602,15230.6,25.3,0.03,21.35,148,Air_All
9073,22773.23,2.51,0.04,49.1,119,Ground_Sea
10167,24807.48,2.44,0.04,53.48,-13,Air_All
4314,49179.6,11.4,0.19,96.39,118,Air_All
9627,21757.02,2.26,0.04,26.91,-19,Air_All
4314,49179.6,11.4,0.19,96.39,0,Air_All
630,882.0,1.4,0.02,1.46,23,Ground_Sea
1969,119754.58,60.82,0.51,148.14,0,Air_All
1425,38475.0,27.0,1.35,61.56,0,Air_All
1275,34425.0,27.0,1.35,55.08,117,Air_All
8000,16000.0,2.0,0.07,31.36,0,Ground_Sea
1292,2519.4,1.95,0.01,4.16,-21,Air_All
1286,37294.0,29.0,1.45,61.54,0,Air_All
1448,41992.0,29.0,1.45,69.29,0,Air_All
4000,61040.0,15.26,0.17,119.64,145,Air_All
8333,20332.52,2.44,0.04,28.51,62,Ground_Sea
3926,8558.68,2.18,0.04,8.8,-14,Ground_Sea
4000,8600.0,2.15,0.04,8.84,-36,Ground_Sea
1746,33802.56,19.36,0.16,39.79,-4,Air_All
7882,25458.86,3.23,0.11,31.49,0,Air_All
2059,144130.0,70.0,0.7,230.61,59,Air_All
435,13406.7,30.82,0.1,16.58,205,Air_All
1371,43872.0,32.0,1.6,85.99,-60,Air_All
1922,116896.04,60.82,0.51,163.89,29,Air_All
1927,13026.52,6.76,0.11,16.11,1,Air_All
844,3629.2,4.3,0.07,5.09,-24,Ground_Sea
688,1541.12,2.24,0.07,3.32,-123,Air_All
6654,48574.2,7.3,0.08,68.1,236,Air_All
42,1102.5,26.25,0.88,1.76,59,Air_All
1865,36031.8,19.32,0.16,44.57,0,Air_All
2024,141680.0,70.0,0.7,277.69,0,Air_All
4800,13104.0,2.73,0.05,28.25,-112,Air_All
8366,62159.38,7.43,0.12,134.02,84,Air_All
4636,52664.96,11.36,0.19,54.14,59,Ground_Sea
2000,37800.0,18.9,0.16,44.49,14,Air_All
5323,30766.94,5.78,0.19,66.33,-5,Air_All
5000,25650.0,5.13,0.17,55.3,-5,Air_All
2000,143980.0,71.99,0.72,230.37,13,Air_All
4703,15049.6,3.2,0.05,29.5,178,Ground_Sea
7325,36625.0,5.0,0.08,45.31,-264,Air_All
400,12328.0,30.82,0.1,15.25,0,Air_All
8989,66788.27,7.43,0.12,144.0,-7,Air_All
2159,16667.48,7.72,0.13,35.94,-65,Air_All
2000,195360.0,97.68,0.98,322.34,-59,Air_All
3994,45531.6,11.4,0.19,89.24,0,Air_All
5000,43800.0,8.76,0.15,94.43,-19,Air_All
2066,7024.4,3.4,0.06,11.24,0,Air_All
367,3486.5,9.5,0.16,5.58,-236,Air_All
8766,21389.04,2.44,0.04,41.92,0,Air_All
420,43478.98,103.52,0.38,71.74,0,Air_All
1500,120000.0,80.0,0.8,235.2,-16,Air_All
1820,149604.0,82.2,0.68,322.55,0,Air_All
1191,16197.6,13.6,0.06,26.73,-4,Ground_Sea
1200,2304.0,1.92,0.01,4.52,-11,Air_All
3500,23975.0,6.85,0.11,24.65,0,Air_All
5670,70421.4,12.42,0.41,112.67,0,Air_All
763,24416.0,32.0,1.6,39.07,-237,Air_All
915,91500.0,100.0,1.0,150.98,89,Air_All
1836,111665.52,60.82,0.51,138.13,30,Air_All
464,858.4,1.85,0.01,1.06,0,Air_All
7000,15400.0,2.2,0.04,15.83,0,Air_All
5468,16130.6,2.95,0.05,22.62,0,Air_All
3000,6720.0,2.24,0.07,9.42,0,Air_All
9275,13448.75,1.45,0.02,21.52,-89,Air_All
4938,17974.32,3.64,0.12,25.2,-93,Air_All
8904,12465.6,1.4,0.02,26.88,0,Air_All
1270,40640.0,32.0,1.6,67.06,-30,Air_All
5154,39788.88,7.72,0.13,55.78,0,Ground_Sea
6823,49807.9,7.3,0.08,61.61,16,Ground_Sea
5000,23000.0,4.6,0.15,49.59,-17,Air_All
4737,27379.86,5.78,0.19,59.03,-20,Air_All
4176,19209.6,4.6,0.15,23.76,-119,Ground_Sea
6700,15611.0,2.33,0.04,33.66,-5,Air_All
6414,14944.62,2.33,0.04,20.95,29,Air_All
820,73074.13,89.11,0.33,143.23,0,Air_All
4250,34170.0,8.04,0.13,40.22,-118,Air_All
1720,141384.0,82.2,0.68,277.11,29,Air_All
3480,7864.8,2.26,0.04,9.73,-18,Ground_Sea
1600,3200.0,2.0,0.07,5.12,-89,Air_All
109,1853.0,17.0,0.57,2.96,0,Air_All
574,1205.4,2.1,0.01,1.49,94,Air_All
8738,20534.3,2.35,0.04,44.27,148,Air_All
8820,21520.8,2.44,0.04,46.4,-19,Air_All
4882,25044.66,5.13,0.17,54.0,-19,Air_All
3000,17550.0,5.85,0.1,37.84,-17,Air_All
4520,6328.0,1.4,0.02,10.44,8,Air_All
1330,1729.0,1.3,0.01,1.78,34,Air_All
316,9739.12,30.82,0.1,10.01,0,Air_All
1396,100498.04,71.99,0.72,196.98,0,Air_All
5232,13027.68,2.49,0.04,13.39,4,Ground_Sea
7063,16244.9,2.3,0.04,20.09,-29,Air_All
230,515.2,2.24,0.07,1.11,-65,Air_All
1513,48416.0,32.0,1.6,67.88,0,Air_All
396,2581.92,6.52,0.11,2.65,235,Air_All
4026,29269.02,7.27,0.12,36.21,105,Air_All
1090,2289.0,2.1,0.01,2.35,24,Air_All
1008,18809.28,18.66,0.16,19.34,0,Air_All
6667,26067.97,3.91,0.13,36.55,-15,Air_All
1400,23100.0,16.5,0.55,36.96,0,Air_All
7425,23760.0,3.2,0.05,46.57,0,Air_All
8100,23571.0,2.91,0.05,46.2,59,Air_All
7350,22050.0,3.0,0.05,43.22,0,Air_All
6000,11940.0,1.99,0.03,14.05,-17,Ground_Sea
1848,17556.0,9.5,0.16,28.09,119,Air_All
10000,80000.0,8.0,0.08,156.8,0,Air_All
4000,68560.0,17.14,0.29,147.82,-14,Air_All
1000,92000.0,92.0,0.92,151.8,89,Air_All
4800,15984.0,3.33,0.11,19.77,6,Ground_Sea
1069,2052.48,1.92,0.01,4.43,-21,Air_All
3436,58240.2,16.95,0.19,93.18,0,Air_All
525,4278.75,8.15,0.14,6.85,-266,Ground_Sea
3528,27342.0,7.75,0.26,58.95,0,Air_All
71,660.3,9.3,0.1,0.82,4,Air_All
544,7452.8,13.7,0.06,12.3,-14,Air_All
1250,40000.0,32.0,1.6,78.4,0,Ground_Sea
5925,9243.0,1.56,0.05,11.43,0,Air_All
4136,9347.36,2.26,0.04,11.56,-1,Ground_Sea
23090,52183.4,2.26,0.04,64.55,6,Ground_Sea
6398,14459.48,2.26,0.04,17.89,-66,Air_All
1250,40000.0,32.0,1.6,78.4,0,Ground_Sea
3354,37631.88,11.22,0.19,73.76,80,Ground_Sea
3402,19969.74,5.87,0.2,24.7,-31,Air_All
7548,55100.4,7.3,0.12,90.92,31,Ground_Sea
4900,147931.0,30.19,1.01,289.94,0,Air_All
194,7441.84,38.36,0.11,16.04,0,Air_All
480,6528.0,13.6,0.06,14.07,-21,Air_All
3273,44250.96,13.52,0.45,45.49,1,Air_All
1573,38947.48,24.76,0.21,48.18,-22,Air_All
1358,13023.22,9.59,0.11,20.84,0,Ground_Sea
2316,19801.8,8.55,0.14,32.67,-222,Air_All
1520,124944.0,82.2,0.68,199.91,0,Air_All
1163,37216.0,32.0,1.6,72.94,-59,Air_All
3715,20766.85,5.59,0.19,24.44,0,Air_All
3793,51281.36,13.52,0.45,52.72,-1,Ground_Sea
1680,117600.0,70.0,0.7,230.5,0,Air_All
1575,129465.0,82.2,0.68,213.62,0,Air_All
3948,10778.04,2.73,0.05,23.24,-19,Air_All
431,1249.9,2.9,0.05,2.0,0,Air_All
3322,9069.06,2.73,0.05,19.55,-113,Air_All
9310,29792.0,3.2,0.05,58.39,0,Air_All
1301,37729.0,29.0,1.45,62.25,-59,Air_All
7300,21535.0,2.95,0.05,30.19,160,Air_All
1634,117631.66,71.99,0.72,188.21,0,Air_All
1480,121656.0,82.2,0.68,194.65,0,Air_All
2548,21046.48,8.26,0.09,29.51,148,Air_All
3364,41780.88,12.42,0.41,66.85,-237,Air_All
1000,1950.0,1.95,0.01,3.22,-172,Air_All
1016,9448.8,9.3,0.1,9.71,-21,Ground_Sea
5923,55083.9,9.3,0.1,56.63,-20,Ground_Sea
3000,71010.0,23.67,0.79,139.18,-89,Air_All
92,709.32,7.71,0.13,1.39,7,Air_All
1470,60417.0,41.1,0.34,118.42,0,Air_All
1062,33984.0,32.0,1.6,54.37,0,Air_All
1250,89987.5,71.99,0.72,143.98,0,Air_All
3190,36366.0,11.4,0.19,71.28,0,Air_All
2464,16878.4,6.85,0.11,27.85,89,Air_All
3226,42841.28,13.28,0.22,68.55,0,Air_All
3464,16280.8,4.7,0.16,16.74,-27,Ground_Sea
3000,33660.0,11.22,0.19,72.57,-34,Ground_Sea
2579,12250.25,4.75,0.16,26.41,59,Air_All
3456,16243.2,4.7,0.16,16.7,-89,Ground_Sea
4669,15314.32,3.28,0.05,33.02,-4,Ground_Sea
5287,17447.1,3.3,0.06,37.62,-57,Air_All
1062,33984.0,32.0,1.6,66.61,-4,Air_All
1435,117957.0,82.2,0.68,194.63,0,Air_All
6100,7625.0,1.25,0.04,7.84,0,Air_All
2910,13444.2,4.62,0.15,13.82,0,Air_All
1530,125766.0,82.2,0.68,201.23,0,Air_All
2475,6756.75,2.73,0.05,14.57,-17,Air_All
1000,1920.0,1.92,0.01,3.07,89,Ground_Sea
705,1064.55,1.51,0.01,1.09,0,Air_All
4666,25103.08,5.38,0.09,41.42,-56,Ground_Sea
1000,32000.0,32.0,1.6,62.72,0,Air_All
1500,120000.0,80.0,0.8,192.0,0,Ground_Sea
4000,48040.0,12.01,0.4,76.86,0,Ground_Sea
3000,4200.0,1.4,0.01,6.72,0,Air_All
5568,18541.44,3.33,0.11,22.94,9,Air_All
1000,80000.0,80.0,0.8,128.0,0,Air_All
6000,46260.0,7.71,0.13,90.67,-177,Air_All
561,3214.53,5.73,0.1,6.93,-69,Air_All
200,16440.0,82.2,0.27,26.3,-29,Air_All
1500,107985.0,71.99,0.72,172.78,-3,Air_All
3001,34211.4,11.4,0.19,67.05,0,Air_All
5000,43800.0,8.76,0.15,94.43,-187,Air_All
1000,80000.0,80.0,0.8,156.8,0,Air_All
1132,81504.0,72.0,0.72,159.75,0,Air_All
4032,13426.56,3.33,0.11,16.61,76,Air_All
6985,17043.4,2.44,0.04,33.41,-41,Air_All
2300,37812.0,16.44,0.27,81.52,-14,Air_All
1000,23670.0,23.67,0.79,46.39,0,Air_All
2880,17107.2,5.94,0.1,21.16,0,Air_All
1052,30508.0,29.0,1.45,50.34,0,Air_All
1324,108832.8,82.2,0.68,179.57,89,Air_All
5117,47588.1,9.3,0.1,58.87,4,Ground_Sea
3000,40500.0,13.5,0.22,64.8,0,Air_All
1043,4964.68,4.76,0.05,8.19,-134,Air_All
880,20680.0,23.5,0.39,40.53,0,Air_All
6384,46603.2,7.3,0.12,76.9,-88,Ground_Sea
1428,9424.8,6.6,0.11,9.69,-16,Air_All
415,10026.4,24.16,0.02,12.4,0,Air_All
2736,16251.84,5.94,0.1,20.1,0,Air_All
1848,5359.2,2.9,0.05,8.57,0,Air_All
1436,103377.64,71.99,0.72,165.4,-213,Air_All
6385,15579.4,2.44,0.04,30.54,-148,Air_All
1201,31526.25,26.25,0.88,61.79,0,Air_All
180,378.0,2.1,0.01,0.53,-17,Air_All
160,6137.6,38.36,0.11,12.03,0,Air_All
1000,72000.0,72.0,0.72,141.12,60,Air_All
1029,7223.58,7.02,0.12,10.13,26,Air_All
3740,26441.8,7.07,0.24,51.83,59,Air_All
4340,30900.8,7.12,0.12,60.57,0,Air_All
963,30816.0,32.0,1.6,60.4,-59,Air_All
4500,29025.0,6.45,0.22,47.89,-118,Air_All
6350,35433.0,5.58,0.09,36.43,-20,Ground_Sea
5100,66300.0,13.0,0.43,109.4,-148,Air_All
5754,18412.8,3.2,0.05,36.09,0,Air_All
2850,78660.0,27.6,0.92,97.3,177,Air_All
28168,232667.68,8.26,0.14,383.9,8,Ground_Sea
4394,74698.0,17.0,0.57,119.52,-146,Air_All
252,7766.64,30.82,0.1,9.14,57,Air_All
6362,43007.12,6.76,0.11,53.2,0,Air_All
5281,29045.5,5.5,0.09,29.86,2,Ground_Sea
4000,7960.0,1.99,0.03,8.18,-9,Ground_Sea
2040,83844.0,41.1,0.34,164.33,0,Air_All
2145,14693.25,6.85,0.11,24.24,-178,Air_All
3500,16625.0,4.75,0.16,35.84,-13,Air_All
6570,16030.8,2.44,0.04,34.56,-17,Air_All
2067,17858.88,8.64,0.1,25.04,116,Air_All
600,1638.0,2.73,0.05,3.53,-1,Air_All
4000,16000.0,4.0,0.07,31.36,-207,Air_All
618,55620.0,90.0,0.9,119.92,-30,Air_All
2565,15236.1,5.94,0.1,18.85,0,Air_All
1008,2509.92,2.49,0.04,4.92,0,Ground_Sea
6493,11492.61,1.77,0.03,14.22,0,Air_All
3359,88173.75,26.25,0.88,141.08,0,Air_All
375,2561.25,6.83,0.03,2.63,0,Air_All
3392,89040.0,26.25,0.88,174.52,0,Air_All
8261,264352.0,32.0,1.6,271.75,30,Air_All
120,4603.2,38.36,0.11,9.92,0,Air_All
808,10100.0,12.5,0.05,16.66,-6,Ground_Sea
1067,34144.0,32.0,1.6,54.63,0,Ground_Sea
800,6800.0,8.5,0.04,6.99,-139,Ground_Sea
1000,71990.0,71.99,0.72,115.18,207,Air_All
873,27936.0,32.0,1.6,46.09,0,Air_All
21,27.72,1.32,0.02,0.05,-78,Air_All
3570,30523.5,8.55,0.14,65.81,-14,Ground_Sea
873,27936.0,32.0,1.6,46.09,0,Air_All
875,28000.0,32.0,1.6,34.64,-57,Air_All
3014,79117.5,26.25,0.88,155.07,-118,Air_All
6355,203360.0,32.0,1.6,251.56,0,Air_All
3895,27732.4,7.12,0.12,54.36,146,Air_All
184,5670.88,30.82,0.1,7.01,0,Air_All
913,6409.26,7.02,0.12,8.99,-2,Air_All
4410,6438.6,1.46,0.02,13.88,0,Air_All
100,4110.0,41.1,0.34,6.58,207,Air_All
2788,31950.48,11.46,0.19,39.52,-72,Ground_Sea
6000,14640.0,2.44,0.04,31.56,-17,Air_All
4300,43.0,0.01,0.0,0.07,-7,Air_All
839,26848.0,32.0,1.6,52.62,0,Air_All
1953,14452.2,7.4,0.12,23.12,178,Air_All
1080,43869.6,40.62,0.68,45.1,-207,Air_All
1135,6333.3,5.58,0.09,6.51,-77,Air_All
3360,88200.0,26.25,0.88,141.12,0,Air_All
650,20800.0,32.0,1.6,40.77,0,Air_All
304,9369.28,30.82,0.1,9.63,0,Air_All
839,26848.0,32.0,1.6,52.62,0,Air_All
4500,11655.0,2.59,0.04,22.84,0,Air_All
794,25408.0,32.0,1.6,49.8,0,Air_All
2870,7031.5,2.45,0.04,11.6,22,Ground_Sea
1313,44300.62,33.74,0.28,62.11,-11,Air_All
5000,36050.0,7.21,0.12,77.72,86,Air_All
1320,47731.2,36.16,0.3,102.91,37,Air_All
300,18246.0,60.82,0.2,25.58,0,Air_All
4200,36792.0,8.76,0.15,79.32,-254,Ground_Sea
1200,84000.0,70.0,0.7,164.64,-89,Air_All
2881,16911.47,5.87,0.2,17.38,-18,Air_All
1887,17832.15,9.45,0.16,28.53,0,Air_All
4124,6392.2,1.55,0.03,12.53,-28,Air_All
2800,14980.0,5.35,0.18,21.0,0,Air_All
5320,34101.2,6.41,0.11,42.18,-5,Ground_Sea
792,4910.4,6.2,0.03,7.86,0,Air_All
2575,12102.5,4.7,0.16,14.97,0,Ground_Sea
1300,10075.0,7.75,0.13,16.12,177,Air_All
4068,25425.0,6.25,0.1,26.14,102,Air_All
1700,3315.0,1.95,0.03,3.9,-11,Air_All
1785,146727.0,82.2,0.68,316.34,0,Air_All
1114,67753.48,60.82,0.51,83.81,0,Air_All
300,2790.0,9.3,0.1,3.28,187,Air_All
750,24000.0,32.0,1.6,47.04,0,Air_All
1049,86227.8,82.2,0.68,142.28,0,Air_All
4700,10951.0,2.33,0.04,18.07,-47,Air_All
4000,35040.0,8.76,0.15,75.55,86,Air_All
3000,19710.0,6.57,0.22,32.52,21,Air_All
2780,25993.0,9.35,0.16,50.95,0,Air_All
749,23968.0,32.0,1.6,33.6,119,Air_All
3007,10734.99,3.57,0.12,15.05,0,Air_All
268,8259.76,30.82,0.1,8.49,0,Air_All
271,20325.0,75.0,3.0,32.52,58,Air_All
500,16000.0,32.0,1.6,34.5,0,Air_All
4730,35616.9,7.53,0.13,69.81,-36,Air_All
1242,6011.28,4.84,0.05,12.96,20,Air_All
1130,90388.7,79.99,0.8,144.62,0,Air_All
1123,78610.0,70.0,0.7,154.08,0,Air_All
1123,78610.0,70.0,0.7,154.08,0,Air_All
264,8136.48,30.82,0.1,10.06,0,Air_All
3775,49075.0,13.0,0.43,80.97,0,Air_All
4200,17724.0,4.22,0.14,29.24,-4,Ground_Sea
2393,17038.16,7.12,0.12,33.39,0,Ground_Sea
180,0.0,0.0,0.0,0.0,0,Air_All
1155,47470.5,41.1,0.34,75.95,0,Air_All
1010,83022.0,82.2,0.68,179.0,0,Air_All
3550,5538.0,1.56,0.05,6.85,0,Air_All
255,7859.1,30.82,0.1,11.02,0,Air_All
750,24000.0,32.0,1.6,51.74,0,Air_All
129,210.27,1.63,0.01,0.22,-32,Air_All
2221,13192.74,5.94,0.1,16.32,0,Air_All
520,41600.0,80.0,0.8,68.64,0,Air_All
2175,12158.25,5.59,0.19,12.5,59,Air_All
2000,3800.0,1.9,0.03,7.45,0,Air_All
1040,85488.0,82.2,0.68,136.78,0,Air_All
1030,12071.6,11.72,0.39,19.31,0,Air_All
1184,22377.6,18.9,0.16,26.34,-84,Air_All
3374,24292.8,7.2,0.12,47.61,-235,Air_All
3184,6336.16,1.99,0.03,6.51,0,Air_All
1000,82200.0,82.2,0.68,131.52,-89,Air_All
1200,9300.0,7.75,0.13,14.88,0,Air_All
2871,75363.75,26.25,0.88,147.71,0,Air_All
1676,90017.96,53.71,0.9,176.44,0,Air_All
416,13312.0,32.0,1.6,18.66,0,Air_All
750,24000.0,32.0,1.6,39.6,148,Air_All
2121,23797.62,11.22,0.19,51.31,-19,Air_All
76,224.2,2.95,0.05,0.37,7,Ground_Sea
1014,7098.0,7.0,0.12,8.78,0,Air_All
728,23296.0,32.0,1.6,38.44,148,Air_All
237,7304.34,30.82,0.1,9.04,0,Air_All
2445,9315.45,3.81,0.13,13.06,139,Air_All
954,22896.0,24.0,0.2,32.1,0,Air_All
2180,6997.8,3.21,0.05,11.2,0,Air_All
750,24000.0,32.0,1.6,24.67,0,Air_All
750,24000.0,32.0,1.6,47.04,-264,Ground_Sea
2562,15551.34,6.07,0.2,19.24,-3,Air_All
1350,12757.5,9.45,0.16,20.41,0,Air_All
600,1170.0,1.95,0.01,1.93,-35,Air_All
832,24128.0,29.0,1.45,29.85,-89,Air_All
728,23296.0,32.0,1.6,32.66,0,Air_All
3600,31536.0,8.76,0.15,67.99,-127,Air_All
2094,21526.32,10.28,0.17,42.19,29,Air_All
2084,19798.0,9.5,0.16,31.68,0,Air_All
2335,18773.4,8.04,0.13,22.1,-118,Air_All
1776,31968.0,18.0,0.6,37.63,-118,Air_All
700,22400.0,32.0,1.6,43.9,0,Air_All
1031,12382.31,12.01,0.4,19.81,-119,Air_All
2600,33800.0,13.0,0.43,72.87,0,Air_All
595,5063.45,8.51,0.04,5.21,-7,Ground_Sea
2561,67226.25,26.25,0.88,131.76,-89,Air_All
2067,54258.75,26.25,0.88,106.35,0,Air_All
1500,2100.0,1.4,0.01,3.36,-89,Air_All
4893,11938.92,2.44,0.04,25.74,-114,Air_All
670,21440.0,32.0,1.6,42.02,0,Air_All
2700,10287.0,3.81,0.13,14.42,79,Air_All
1530,13571.1,8.87,0.1,19.03,-125,Air_All
737,23584.0,32.0,1.6,37.73,-59,Air_All
2454,8343.6,3.4,0.06,16.35,0,Air_All
2594,9338.4,3.6,0.06,9.6,205,Air_All
2816,15488.0,5.5,0.18,21.71,3,Air_All
1956,11618.64,5.94,0.1,14.37,0,Air_All
4560,30825.6,6.76,0.11,38.13,-4,Air_All
3850,5390.0,1.4,0.02,8.89,-7,Air_All
5000,39500.0,7.9,0.13,77.42,0,Air_All
1000,70000.0,70.0,0.7,112.0,0,Air_All
4451,13130.45,2.95,0.05,21.67,-42,Ground_Sea
616,30800.0,50.0,0.28,60.37,0,Air_All
1000,97680.0,97.68,0.98,210.6,0,Air_All
1000,82190.0,82.19,0.68,131.5,-29,Air_All
1000,82190.0,82.19,0.68,131.5,-29,Air_All
1040,7280.0,7.0,0.12,9.01,178,Air_All
141,11590.2,82.2,0.27,24.99,-177,Air_All
4398,30873.96,7.02,0.12,50.94,-32,Ground_Sea
1700,19074.0,11.22,0.19,41.12,-14,Air_All
188,5794.16,30.82,0.1,5.96,-30,Air_All
471,942.0,2.0,0.01,2.03,-34,Air_All
650,20800.0,32.0,1.6,33.28,59,Air_All
4300,10019.0,2.33,0.04,16.53,201,Air_All
2027,8716.1,4.3,0.07,10.78,2,Air_All
3600,6480.0,1.8,0.03,6.66,0,Air_All
950,66500.0,70.0,0.7,130.34,29,Air_All
2240,7683.2,3.43,0.11,16.56,27,Air_All
3753,9532.62,2.54,0.04,20.55,0,Air_All
3250,4647.5,1.43,0.02,10.02,-13,Air_All
1893,22337.4,11.8,0.2,43.78,0,Air_All
1859,6320.6,3.4,0.06,10.11,0,Air_All
3485,7876.1,2.26,0.04,9.74,3,Air_All
580,7250.0,12.5,0.05,10.16,192,Air_All
1008,20160.0,20.0,0.67,28.26,0,Air_All
2786,9138.08,3.28,0.05,19.7,50,Ground_Sea
4234,10330.96,2.44,0.04,20.25,0,Air_All
3687,7005.3,1.9,0.03,15.1,-4,Ground_Sea
2352,20250.72,8.61,0.14,39.69,0,Air_All
2167,4897.42,2.26,0.04,5.03,48,Air_All
3000,7980.0,2.66,0.04,15.64,-42,Air_All
564,1099.8,1.95,0.01,1.36,52,Air_All
1764,10478.16,5.94,0.1,12.96,0,Air_All
597,19104.0,32.0,1.6,26.78,-175,Air_All
323,1049.75,3.25,0.05,1.73,0,Ground_Sea
2000,11120.0,5.56,0.09,18.35,-35,Air_All
2000,11120.0,5.56,0.09,18.35,-28,Air_All
800,65760.0,82.2,0.68,105.22,0,Air_All
1742,10347.48,5.94,0.1,12.8,-118,Air_All
2573,7590.35,2.95,0.05,10.64,0,Ground_Sea
3000,8190.0,2.73,0.05,17.66,-17,Air_All
600,19200.0,32.0,1.6,37.63,30,Air_All
1788,5721.6,3.2,0.05,12.34,0,Air_All
1511,10879.2,7.2,0.12,21.32,-235,Air_All
418,41800.0,100.0,1.0,68.97,-236,Air_All
2742,20290.8,7.4,0.12,39.77,207,Air_All
1514,10370.9,6.85,0.11,10.66,0,Air_All
545,16895.0,31.0,1.55,27.88,-116,Air_All
1000,5500.0,5.5,0.09,5.65,0,Air_All
740,27750.0,37.5,0.31,59.83,0,Air_All
675,21600.0,32.0,1.6,26.72,0,Air_All
392,37017.53,94.43,0.35,72.55,0,Air_All
3024,4384.8,1.45,0.02,8.59,0,Air_All
1722,19320.84,11.22,0.19,41.66,-19,Air_All
1515,15119.7,9.98,0.11,32.6,121,Ground_Sea
3000,39000.0,13.0,0.43,84.08,0,Air_All
549,796.05,1.45,0.01,0.98,48,Air_All
625,20000.0,32.0,1.6,33.0,0,Air_All
760,7182.0,9.45,0.16,11.49,0,Air_All
2700,19980.0,7.4,0.12,31.97,0,Air_All
420,6409.2,15.26,0.17,12.56,0,Air_All
2550,5074.5,1.99,0.03,5.22,0,Ground_Sea
726,5096.52,7.02,0.12,8.41,-15,Air_All
1756,20018.4,11.4,0.19,39.24,0,Air_All
1650,22275.0,13.5,0.22,35.64,59,Air_All
150,3000.0,20.0,0.67,4.95,0,Air_All
2060,25585.2,12.42,0.41,40.94,0,Air_All
5000,36050.0,7.21,0.12,77.72,-8,Air_All
2158,12386.92,5.74,0.19,12.73,35,Air_All
800,56000.0,70.0,0.7,109.76,0,Air_All
100,1550.0,15.5,0.26,2.48,-148,Air_All
850,68000.0,80.0,0.8,108.8,59,Air_All
679,22067.5,32.5,1.62,22.69,0,Air_All
1934,26147.68,13.52,0.45,26.88,-1,Ground_Sea
4050,9436.5,2.33,0.04,15.57,-55,Ground_Sea
3101,28839.3,9.3,0.1,33.94,-18,Air_All
1946,4534.18,2.33,0.04,7.48,-27,Ground_Sea
592,8051.2,13.6,0.06,13.28,-9,Ground_Sea
850,61191.5,71.99,0.72,97.91,0,Air_All
1260,12234.6,9.71,0.11,26.38,-215,Air_All
139,3648.75,26.25,0.88,7.15,0,Air_All
1926,6933.6,3.6,0.06,7.13,0,Air_All
2196,7905.6,3.6,0.06,8.13,-38,Ground_Sea
691,25567.0,37.0,0.31,55.12,0,Air_All
35,1120.0,32.0,1.6,1.32,-89,Air_All
2510,9789.0,3.9,0.06,21.11,29,Air_All
3262,8187.62,2.51,0.04,11.48,51,Ground_Sea
1395,10755.45,7.71,0.13,17.75,0,Air_All
760,62472.0,82.2,0.68,122.45,-59,Air_All
2100,10500.0,5.0,0.05,20.58,57,Air_All
1480,12224.8,8.26,0.09,17.14,-69,Air_All
821,57470.0,70.0,1.17,91.95,0,Air_All
1575,12143.25,7.71,0.13,20.04,0,Air_All
790,5150.8,6.52,0.11,6.37,-12,Air_All
2016,18648.0,9.25,0.15,29.84,0,Air_All
630,6041.7,9.59,0.11,9.67,0,Air_All
507,937.95,1.85,0.01,1.16,-18,Ground_Sea
